,sid,gender,age,ospan_fta,cond,block,stim_type,trial,selected_ind,distance,distance_signed,near_distance,near,overlap,overlap_feedback,rt
2823,70,female,18,15,active,0,women,23,1,1.0,1.0,1.0,1,True,True,4358
2824,70,female,18,15,active,0,women,24,7,6.0,6.0,2.0,0,False,False,7812
2825,70,female,18,15,active,0,women,25,0,7.0,-7.0,-1.0,0,True,False,3784
2826,70,female,18,15,active,0,women,26,2,2.0,2.0,2.0,1,False,False,45018
2827,70,female,18,15,active,0,women,27,0,2.0,-2.0,-2.0,1,False,False,9442
2828,70,female,18,15,active,0,women,28,7,7.0,7.0,2.0,0,False,False,7103
2829,70,female,18,15,active,0,women,29,4,3.0,-3.0,-1.0,0,True,False,5955
2830,70,female,18,15,active,0,women,30,6,2.0,2.0,2.0,1,False,False,6214
2831,70,female,18,15,active,0,women,31,2,4.0,-4.0,-1.0,0,True,False,5934
2832,70,female,18,15,active,0,women,32,0,2.0,-2.0,-2.0,1,False,False,5583
2833,70,female,18,15,active,0,women,33,6,6.0,6.0,2.0,0,False,False,8228
2834,70,female,18,15,active,0,women,34,1,5.0,-5.0,1.0,0,True,True,11446
2835,70,female,18,15,active,0,women,35,3,2.0,2.0,2.0,1,False,False,3312
2836,70,female,18,15,active,0,women,36,1,2.0,-2.0,-2.0,1,False,False,10973
2837,70,female,18,15,active,0,women,37,3,2.0,2.0,2.0,1,False,False,9826
2838,70,female,18,15,active,0,women,38,4,1.0,1.0,1.0,1,True,True,1557
2839,70,female,18,15,active,0,women,39,5,1.0,1.0,1.0,1,True,True,5484
2840,70,female,18,15,active,0,women,40,4,1.0,-1.0,-1.0,1,True,False,19513
2841,70,female,18,15,active,0,women,41,3,1.0,-1.0,-1.0,1,True,False,4043
2842,70,female,18,15,active,0,women,42,2,1.0,-1.0,-1.0,1,True,False,15676
2843,70,female,18,15,active,0,women,43,1,1.0,-1.0,-1.0,1,True,False,3558
2844,70,female,18,15,active,0,women,44,3,2.0,2.0,2.0,1,False,False,7835
2845,70,female,18,15,active,0,women,45,2,1.0,-1.0,-1.0,1,True,False,4303
2846,70,female,18,15,active,0,women,46,6,4.0,4.0,-2.0,0,False,False,3008
2847,70,female,18,15,active,0,women,47,4,2.0,-2.0,-2.0,1,False,False,2850
2848,70,female,18,15,active,0,women,48,0,4.0,-4.0,-2.0,0,False,False,5381
2849,70,female,18,15,active,0,women,49,4,4.0,4.0,1.0,0,True,True,4167
2850,70,female,18,15,active,0,women,50,0,4.0,-4.0,-1.0,0,True,False,5888
2851,70,female,18,15,active,0,women,51,1,1.0,1.0,1.0,1,True,True,1378
2852,70,female,18,15,active,0,women,52,2,1.0,1.0,1.0,1,True,True,5539
2853,70,female,18,15,active,0,women,53,3,1.0,1.0,1.0,1,True,True,7856
2854,70,female,18,15,active,0,women,54,6,3.0,3.0,2.0,0,False,False,3954
2855,70,female,18,15,active,0,women,55,7,1.0,1.0,1.0,1,True,True,9062
2856,70,female,18,15,yoked,1,men,0,4,,,,0,,,7382
2857,70,female,18,15,yoked,1,men,1,1,3.0,-3.0,2.0,0,False,False,9767
2858,70,female,18,15,yoked,1,men,2,7,6.0,6.0,1.0,0,True,True,6093
2859,70,female,18,15,yoked,1,men,3,3,4.0,-4.0,-1.0,0,True,False,10903
2860,70,female,18,15,yoked,1,men,4,5,2.0,2.0,2.0,1,False,False,1631
2861,70,female,18,15,yoked,1,men,5,2,3.0,-3.0,1.0,0,True,True,2007
2862,70,female,18,15,yoked,1,men,6,6,4.0,4.0,-2.0,0,False,False,3413
2863,70,female,18,15,yoked,1,men,7,5,1.0,-1.0,-1.0,1,True,False,6854
2864,70,female,18,15,yoked,1,men,8,0,5.0,-5.0,-2.0,0,False,False,6551
2865,70,female,18,15,yoked,1,men,9,2,2.0,2.0,2.0,1,False,False,3152
2866,70,female,18,15,yoked,1,men,10,7,5.0,5.0,1.0,0,True,True,2646
2867,70,female,18,15,yoked,1,men,11,4,3.0,-3.0,-2.0,0,False,False,4393
2868,70,female,18,15,yoked,1,men,12,2,2.0,-2.0,-2.0,1,False,False,4378
2869,70,female,18,15,yoked,1,men,13,7,5.0,5.0,-1.0,0,True,False,1851
2870,70,female,18,15,yoked,1,men,14,0,7.0,-7.0,-1.0,0,True,False,3502
2871,70,female,18,15,yoked,1,men,15,6,6.0,6.0,1.0,0,True,True,2287
2872,70,female,18,15,yoked,1,men,16,7,1.0,1.0,1.0,1,True,True,5516
2873,70,female,18,15,yoked,1,men,17,6,1.0,-1.0,-1.0,1,True,False,4110
2874,70,female,18,15,yoked,1,men,18,3,3.0,-3.0,-2.0,0,False,False,6313
2875,70,female,18,15,yoked,1,men,19,5,2.0,2.0,2.0,1,False,False,2535
2876,70,female,18,15,yoked,1,men,20,4,1.0,-1.0,-1.0,1,True,False,2863
2877,70,female,18,15,yoked,1,men,21,0,4.0,-4.0,-2.0,0,False,False,3097
2878,70,female,18,15,yoked,1,men,22,1,1.0,1.0,1.0,1,True,True,1635
2879,70,female,18,15,yoked,1,men,23,6,5.0,5.0,-1.0,0,True,False,6235
2880,70,female,18,15,yoked,1,men,24,0,6.0,-6.0,1.0,0,True,True,4562
2881,70,female,18,15,yoked,1,men,25,7,7.0,7.0,2.0,0,False,False,5099
2882,70,female,18,15,yoked,1,men,26,1,6.0,-6.0,-2.0,0,False,False,2895
2883,70,female,18,15,yoked,1,men,27,0,1.0,-1.0,-1.0,1,True,False,2131
2884,70,female,18,15,yoked,1,men,28,1,1.0,1.0,1.0,1,True,True,2836
2885,70,female,18,15,yoked,1,men,29,7,6.0,6.0,2.0,0,False,False,5348
2886,70,female,18,15,yoked,1,men,30,2,5.0,-5.0,-2.0,0,False,False,1848
2887,70,female,18,15,yoked,1,men,31,6,4.0,4.0,-2.0,0,False,False,1995
2888,70,female,18,15,yoked,1,men,32,7,1.0,1.0,1.0,1,True,True,9962
2889,70,female,18,15,yoked,1,men,33,5,2.0,-2.0,-2.0,1,False,False,4615
2890,70,female,18,15,yoked,1,men,34,0,5.0,-5.0,2.0,0,False,False,2695
2891,70,female,18,15,yoked,1,men,35,1,1.0,1.0,1.0,1,True,True,1521
2892,70,female,18,15,yoked,1,men,36,3,2.0,2.0,2.0,1,False,False,4347
2893,70,female,18,15,yoked,1,men,37,0,3.0,-3.0,1.0,0,True,True,3435
2894,70,female,18,15,yoked,1,men,38,1,1.0,1.0,1.0,1,True,True,1779
2895,70,female,18,15,yoked,1,men,39,2,1.0,1.0,1.0,1,True,True,3481
2896,70,female,18,15,yoked,1,men,40,3,1.0,1.0,1.0,1,True,True,1870
2897,70,female,18,15,yoked,1,men,41,6,3.0,3.0,-2.0,0,False,False,6001
2898,70,female,18,15,yoked,1,men,42,4,2.0,-2.0,-2.0,1,False,False,7911
2899,70,female,18,15,yoked,1,men,43,3,1.0,-1.0,-1.0,1,True,False,3141
2900,70,female,18,15,yoked,1,men,44,1,2.0,-2.0,-2.0,1,False,False,2592
2901,70,female,18,15,yoked,1,men,45,4,3.0,3.0,1.0,0,True,True,4616
2902,70,female,18,15,yoked,1,men,46,3,1.0,-1.0,-1.0,1,True,False,2919
2903,70,female,18,15,yoked,1,men,47,4,1.0,1.0,1.0,1,True,True,1667
2904,70,female,18,15,yoked,1,men,48,1,3.0,-3.0,-1.0,0,True,False,1523
2905,70,female,18,15,yoked,1,men,49,6,5.0,5.0,2.0,0,False,False,5045
2906,70,female,18,15,yoked,1,men,50,7,1.0,1.0,1.0,1,True,True,2287
2907,70,female,18,15,yoked,1,men,51,5,2.0,-2.0,-2.0,1,False,False,3391
2908,70,female,18,15,yoked,1,men,52,7,2.0,2.0,2.0,1,False,False,2422
2909,70,female,18,15,yoked,1,men,53,2,5.0,-5.0,-1.0,0,True,False,2434
2910,70,female,18,15,yoked,1,men,54,0,2.0,-2.0,-2.0,1,False,False,2593
2911,70,female,18,15,yoked,1,men,55,1,1.0,1.0,1.0,1,True,True,2511
2912,71,female,24,14,active,0,women,0,7,,,,0,,,6660
2913,71,female,24,14,active,0,women,1,6,1.0,-1.0,-1.0,1,True,False,4829
2914,71,female,24,14,active,0,women,2,7,1.0,1.0,1.0,1,True,True,5134
2915,71,female,24,14,active,0,women,3,1,6.0,-6.0,-1.0,0,True,False,2940
2916,71,female,24,14,active,0,women,4,4,3.0,3.0,1.0,0,True,True,4515
2917,71,female,24,14,active,0,women,5,2,2.0,-2.0,-2.0,1,False,False,2479
2918,71,female,24,14,active,0,women,6,6,4.0,4.0,2.0,0,False,False,1726
2919,71,female,24,14,active,0,women,7,0,6.0,-6.0,1.0,0,True,True,2322
2920,71,female,24,14,active,0,women,8,3,3.0,3.0,2.0,0,False,False,1477
2921,71,female,24,14,active,0,women,9,0,3.0,-3.0,2.0,0,False,False,1387
2922,71,female,24,14,active,0,women,10,1,1.0,1.0,1.0,1,True,True,1658
2923,71,female,24,14,active,0,women,11,5,4.0,4.0,1.0,0,True,True,2377
2924,71,female,24,14,active,0,women,12,6,1.0,1.0,1.0,1,True,True,1814
2925,71,female,24,14,active,0,women,13,0,6.0,-6.0,-1.0,0,True,False,1816
2926,71,female,24,14,active,0,women,14,3,3.0,3.0,2.0,0,False,False,1287
2927,71,female,24,14,active,0,women,15,6,3.0,3.0,2.0,0,False,False,1625
2928,71,female,24,14,active,0,women,16,4,2.0,-2.0,-2.0,1,False,False,1286
2929,71,female,24,14,active,0,women,17,1,3.0,-3.0,2.0,0,False,False,2456
2930,71,female,24,14,active,0,women,18,4,3.0,3.0,1.0,0,True,True,2547
2931,71,female,24,14,active,0,women,19,5,1.0,1.0,1.0,1,True,True,2985
2932,71,female,24,14,active,0,women,20,2,3.0,-3.0,-2.0,0,False,False,2109
2933,71,female,24,14,active,0,women,21,7,5.0,5.0,1.0,0,True,True,3143
2934,71,female,24,14,active,0,women,22,4,3.0,-3.0,-1.0,0,True,False,2862
2935,71,female,24,14,active,0,women,23,3,1.0,-1.0,-1.0,1,True,False,2152
2936,71,female,24,14,active,0,women,24,4,1.0,1.0,1.0,1,True,True,3289
2937,71,female,24,14,active,0,women,25,0,4.0,-4.0,-1.0,0,True,False,1815
2938,71,female,24,14,active,0,women,26,2,2.0,2.0,2.0,1,False,False,3469
2939,71,female,24,14,active,0,women,27,0,2.0,-2.0,-2.0,1,False,False,3300
2940,71,female,24,14,active,0,women,28,4,4.0,4.0,2.0,0,False,False,3121
2941,71,female,24,14,active,0,women,29,5,1.0,1.0,1.0,1,True,True,1467
2942,71,female,24,14,active,0,women,30,2,3.0,-3.0,-2.0,0,False,False,3717
2943,71,female,24,14,active,0,women,31,3,1.0,1.0,1.0,1,True,True,1186
2944,71,female,24,14,active,0,women,32,0,3.0,-3.0,-2.0,0,False,False,2795
2945,71,female,24,14,active,0,women,33,4,4.0,4.0,1.0,0,True,True,2717
2946,71,female,24,14,active,0,women,34,0,4.0,-4.0,-2.0,0,False,False,2502
2947,71,female,24,14,active,0,women,35,3,3.0,3.0,1.0,0,True,True,4583
2948,71,female,24,14,active,0,women,36,4,1.0,1.0,1.0,1,True,True,5438
2949,71,female,24,14,active,0,women,37,6,2.0,2.0,2.0,1,False,False,2355
2950,71,female,24,14,active,0,women,38,7,1.0,1.0,1.0,1,True,True,3019
2951,71,female,24,14,active,0,women,39,6,1.0,-1.0,-1.0,1,True,False,3357
2952,71,female,24,14,active,0,women,40,0,6.0,-6.0,-1.0,0,True,False,2299
2953,71,female,24,14,active,0,women,41,2,2.0,2.0,2.0,1,False,False,2502
2954,71,female,24,14,active,0,women,42,5,3.0,3.0,2.0,0,False,False,3200
2955,71,female,24,14,active,0,women,43,0,5.0,-5.0,-2.0,0,False,False,3950
2956,71,female,24,14,active,0,women,44,1,1.0,1.0,1.0,1,True,True,3413
2957,71,female,24,14,active,0,women,45,3,2.0,2.0,2.0,1,False,False,2660
2958,71,female,24,14,active,0,women,46,0,3.0,-3.0,-1.0,0,True,False,5583
2959,71,female,24,14,active,0,women,47,1,1.0,1.0,1.0,1,True,True,2637
2960,71,female,24,14,active,0,women,48,2,1.0,1.0,1.0,1,True,True,2715
2961,71,female,24,14,active,0,women,49,0,2.0,-2.0,-2.0,1,False,False,3729
2962,71,female,24,14,active,0,women,50,3,3.0,3.0,1.0,0,True,True,4627
2963,71,female,24,14,active,0,women,51,4,1.0,1.0,1.0,1,True,True,6248
2964,71,female,24,14,active,0,women,52,6,2.0,2.0,2.0,1,False,False,6383
2965,71,female,24,14,active,0,women,53,4,2.0,-2.0,-2.0,1,False,False,8072
2966,71,female,24,14,active,0,women,54,1,3.0,-3.0,2.0,0,False,False,11997
2967,71,female,24,14,active,0,women,55,6,5.0,5.0,-1.0,0,True,False,5529
2968,71,female,24,14,yoked,1,men,0,0,,,,0,,,3209
2969,71,female,24,14,yoked,1,men,1,3,3.0,3.0,2.0,0,False,False,4550
2970,71,female,24,14,yoked,1,men,2,6,3.0,3.0,2.0,0,False,False,2872
2971,71,female,24,14,yoked,1,men,3,5,1.0,-1.0,-1.0,1,True,False,4842
2972,71,female,24,14,yoked,1,men,4,4,1.0,-1.0,-1.0,1,True,False,8115
2973,71,female,24,14,yoked,1,men,5,0,4.0,-4.0,2.0,0,False,False,2220
2974,71,female,24,14,yoked,1,men,6,1,1.0,1.0,1.0,1,True,True,837
2975,71,female,24,14,yoked,1,men,7,4,3.0,3.0,1.0,0,True,True,2749
2976,71,female,24,14,yoked,1,men,8,0,4.0,-4.0,1.0,0,True,True,3863
2977,71,female,24,14,yoked,1,men,9,1,1.0,1.0,1.0,1,True,True,1771
2978,71,female,24,14,yoked,1,men,10,2,1.0,1.0,1.0,1,True,True,2434
2979,71,female,24,14,yoked,1,men,11,7,5.0,5.0,-2.0,0,False,False,1838
2980,71,female,24,14,yoked,1,men,12,6,1.0,-1.0,-1.0,1,True,False,1928
2981,71,female,24,14,yoked,1,men,13,4,2.0,-2.0,-2.0,1,False,False,2829
2982,71,female,24,14,yoked,1,men,14,2,2.0,-2.0,-2.0,1,False,False,2221
2983,71,female,24,14,yoked,1,men,15,7,5.0,5.0,1.0,0,True,True,1894
2984,71,female,24,14,yoked,1,men,16,5,2.0,-2.0,-2.0,1,False,False,3885
2985,71,female,24,14,yoked,1,men,17,3,2.0,-2.0,-2.0,1,False,False,2693
2986,71,female,24,14,yoked,1,men,18,6,3.0,3.0,2.0,0,False,False,5011
2987,71,female,24,14,yoked,1,men,19,4,2.0,-2.0,-2.0,1,False,False,2727
2988,71,female,24,14,yoked,1,men,20,2,2.0,-2.0,-2.0,1,False,False,4650
2989,71,female,24,14,yoked,1,men,21,6,4.0,4.0,2.0,0,False,False,1928
2990,71,female,24,14,yoked,1,men,22,1,5.0,-5.0,-2.0,0,False,False,2864
2991,71,female,24,14,yoked,1,men,23,3,2.0,2.0,2.0,1,False,False,4942
2992,71,female,24,14,yoked,1,men,24,7,4.0,4.0,-2.0,0,False,False,2164
2993,71,female,24,14,yoked,1,men,25,1,6.0,-6.0,-1.0,0,True,False,5157
2994,71,female,24,14,yoked,1,men,26,6,5.0,5.0,2.0,0,False,False,3132
2995,71,female,24,14,yoked,1,men,27,4,2.0,-2.0,-2.0,1,False,False,5235
2996,71,female,24,14,yoked,1,men,28,3,1.0,-1.0,-1.0,1,True,False,5651
2997,71,female,24,14,yoked,1,men,29,0,3.0,-3.0,-2.0,0,False,False,1839
2998,71,female,24,14,yoked,1,men,30,1,1.0,1.0,1.0,1,True,True,3661
2999,71,female,24,14,yoked,1,men,31,6,5.0,5.0,1.0,0,True,True,7564
3000,71,female,24,14,yoked,1,men,32,5,1.0,-1.0,-1.0,1,True,False,5661
3001,71,female,24,14,yoked,1,men,33,4,1.0,-1.0,-1.0,1,True,False,5056
3002,71,female,24,14,yoked,1,men,34,7,3.0,3.0,-1.0,0,True,False,7441
3003,71,female,24,14,yoked,1,men,35,4,3.0,-3.0,-2.0,0,False,False,3571
3004,71,female,24,14,yoked,1,men,36,6,2.0,2.0,2.0,1,False,False,3312
3005,71,female,24,14,yoked,1,men,37,4,2.0,-2.0,-2.0,1,False,False,5189
3006,71,female,24,14,yoked,1,men,38,2,2.0,-2.0,-2.0,1,False,False,3672
3007,71,female,24,14,yoked,1,men,39,6,4.0,4.0,-2.0,0,False,False,2940
3008,71,female,24,14,yoked,1,men,40,7,1.0,1.0,1.0,1,True,True,2412
3009,71,female,24,14,yoked,1,men,41,2,5.0,-5.0,-2.0,0,False,False,3176
3010,71,female,24,14,yoked,1,men,42,7,5.0,5.0,2.0,0,False,False,2389
3011,71,female,24,14,yoked,1,men,43,0,7.0,-7.0,-1.0,0,True,False,5990
3012,71,female,24,14,yoked,1,men,44,2,2.0,2.0,2.0,1,False,False,5078
3013,71,female,24,14,yoked,1,men,45,7,5.0,5.0,2.0,0,False,False,3413
3014,71,female,24,14,yoked,1,men,46,6,1.0,-1.0,-1.0,1,True,False,2614
3015,71,female,24,14,yoked,1,men,47,3,3.0,-3.0,-1.0,0,True,False,5866
3016,71,female,24,14,yoked,1,men,48,2,1.0,-1.0,-1.0,1,True,False,4855
3017,71,female,24,14,yoked,1,men,49,6,4.0,4.0,-1.0,0,True,False,4257
3018,71,female,24,14,yoked,1,men,50,7,1.0,1.0,1.0,1,True,True,2580
3019,71,female,24,14,yoked,1,men,51,2,5.0,-5.0,-2.0,0,False,False,2367
3020,71,female,24,14,yoked,1,men,52,7,5.0,5.0,-1.0,0,True,False,2096
3021,71,female,24,14,yoked,1,men,53,5,2.0,-2.0,-2.0,1,False,False,19163
3022,71,female,24,14,yoked,1,men,54,6,1.0,1.0,1.0,1,True,True,3817
3023,71,female,24,14,yoked,1,men,55,1,5.0,-5.0,-2.0,0,False,False,3537
3024,75,male,18,20,active,1,men,0,0,,,,0,,,4829
3025,75,male,18,20,active,1,men,1,1,1.0,1.0,1.0,1,True,True,8037
3026,75,male,18,20,active,1,men,2,2,1.0,1.0,1.0,1,True,True,2748
3027,75,male,18,20,active,1,men,3,0,2.0,-2.0,-2.0,1,False,False,3377
3028,75,male,18,20,active,1,men,4,2,2.0,2.0,2.0,1,False,False,1432
3029,75,male,18,20,active,1,men,5,3,1.0,1.0,1.0,1,True,True,2231
3030,75,male,18,20,active,1,men,6,6,3.0,3.0,2.0,0,False,False,3469
3031,75,male,18,20,active,1,men,7,0,6.0,-6.0,-1.0,0,True,False,3962
3032,75,male,18,20,active,1,men,8,1,1.0,1.0,1.0,1,True,True,1749
3033,75,male,18,20,active,1,men,9,6,5.0,5.0,-1.0,0,True,False,1746
3034,75,male,18,20,active,1,men,10,3,3.0,-3.0,-1.0,0,True,False,1501
3035,75,male,18,20,active,1,men,11,1,2.0,-2.0,-2.0,1,False,False,5608
3036,75,male,18,20,active,1,men,12,7,6.0,6.0,-1.0,0,True,False,1858
3037,75,male,18,20,active,1,men,13,6,1.0,-1.0,-1.0,1,True,False,1466
3038,75,male,18,20,active,1,men,14,4,2.0,-2.0,-2.0,1,False,False,1769
3039,75,male,18,20,active,1,men,15,6,2.0,2.0,2.0,1,False,False,5111
3040,75,male,18,20,active,1,men,16,3,3.0,-3.0,1.0,0,True,True,1094
3041,75,male,18,20,active,1,men,17,7,4.0,4.0,-1.0,0,True,False,891
3042,75,male,18,20,active,1,men,18,0,7.0,-7.0,-1.0,0,True,False,927
3043,75,male,18,20,active,1,men,19,4,4.0,4.0,2.0,0,False,False,1207
3044,75,male,18,20,active,1,men,20,0,4.0,-4.0,-2.0,0,False,False,1838
3045,75,male,18,20,active,1,men,21,1,1.0,1.0,1.0,1,True,True,2929
3046,75,male,18,20,active,1,men,22,2,1.0,1.0,1.0,1,True,True,2467
3047,75,male,18,20,active,1,men,23,7,5.0,5.0,-1.0,0,True,False,3447
3048,75,male,18,20,active,1,men,24,2,5.0,-5.0,-2.0,0,False,False,1351
3049,75,male,18,20,active,1,men,25,3,1.0,1.0,1.0,1,True,True,1434
3050,75,male,18,20,active,1,men,26,0,3.0,-3.0,-2.0,0,False,False,12863
3051,75,male,18,20,active,1,men,27,2,2.0,2.0,2.0,1,False,False,8959
3052,75,male,18,20,active,1,men,28,5,3.0,3.0,1.0,0,True,True,140
3053,75,male,18,20,active,1,men,29,4,1.0,-1.0,-1.0,1,True,False,533
3054,75,male,18,20,active,1,men,30,5,1.0,1.0,1.0,1,True,True,881
3055,75,male,18,20,active,1,men,31,1,4.0,-4.0,-1.0,0,True,False,568
3056,75,male,18,20,active,1,men,32,3,2.0,2.0,2.0,1,False,False,376
3057,75,male,18,20,active,1,men,33,2,1.0,-1.0,-1.0,1,True,False,375
3058,75,male,18,20,active,1,men,34,7,5.0,5.0,-1.0,0,True,False,465
3059,75,male,18,20,active,1,men,35,6,1.0,-1.0,-1.0,1,True,False,2007
3060,75,male,18,20,active,1,men,36,5,1.0,-1.0,-1.0,1,True,False,893
3061,75,male,18,20,active,1,men,37,2,3.0,-3.0,-2.0,0,False,False,1454
3062,75,male,18,20,active,1,men,38,3,1.0,1.0,1.0,1,True,True,984
3063,75,male,18,20,active,1,men,39,4,1.0,1.0,1.0,1,True,True,1118
3064,75,male,18,20,active,1,men,40,1,3.0,-3.0,-2.0,0,False,False,1983
3065,75,male,18,20,active,1,men,41,5,4.0,4.0,2.0,0,False,False,1591
3066,75,male,18,20,active,1,men,42,7,2.0,2.0,2.0,1,False,False,1736
3067,75,male,18,20,active,1,men,43,6,1.0,-1.0,-1.0,1,True,False,1139
3068,75,male,18,20,active,1,men,44,5,1.0,-1.0,-1.0,1,True,False,398
3069,75,male,18,20,active,1,men,45,3,2.0,-2.0,-2.0,1,False,False,1297
3070,75,male,18,20,active,1,men,46,1,2.0,-2.0,-2.0,1,False,False,835
3071,75,male,18,20,active,1,men,47,7,6.0,6.0,1.0,0,True,True,1162
3072,75,male,18,20,active,1,men,48,6,1.0,-1.0,-1.0,1,True,False,2615
3073,75,male,18,20,active,1,men,49,0,6.0,-6.0,-2.0,0,False,False,431
3074,75,male,18,20,active,1,men,50,6,6.0,6.0,2.0,0,False,False,960
3075,75,male,18,20,active,1,men,51,3,3.0,-3.0,-1.0,0,True,False,488
3076,75,male,18,20,active,1,men,52,6,3.0,3.0,-2.0,0,False,False,62
3077,75,male,18,20,active,1,men,53,4,2.0,-2.0,-2.0,1,False,False,926
3078,75,male,18,20,active,1,men,54,0,4.0,-4.0,-1.0,0,True,False,543
3079,75,male,18,20,active,1,men,55,6,6.0,6.0,2.0,0,False,False,566
3080,75,male,18,20,yoked,0,women,0,3,,,,0,,,5883
3081,75,male,18,20,yoked,0,women,1,5,2.0,2.0,2.0,1,False,False,3897
3082,75,male,18,20,yoked,0,women,2,1,4.0,-4.0,-2.0,0,False,False,5594
3083,75,male,18,20,yoked,0,women,3,6,5.0,5.0,1.0,0,True,True,2771
3084,75,male,18,20,yoked,0,women,4,0,6.0,-6.0,-2.0,0,False,False,1792
3085,75,male,18,20,yoked,0,women,5,6,6.0,6.0,2.0,0,False,False,1814
3086,75,male,18,20,yoked,0,women,6,1,5.0,-5.0,-2.0,0,False,False,3143
3087,75,male,18,20,yoked,0,women,7,7,6.0,6.0,2.0,0,False,False,2400
3088,75,male,18,20,yoked,0,women,8,5,2.0,-2.0,-2.0,1,False,False,2557
3089,75,male,18,20,yoked,0,women,9,6,1.0,1.0,1.0,1,True,True,2198
3090,75,male,18,20,yoked,0,women,10,0,6.0,-6.0,-2.0,0,False,False,4650
3091,75,male,18,20,yoked,0,women,11,2,2.0,2.0,2.0,1,False,False,1083
3092,75,male,18,20,yoked,0,women,12,7,5.0,5.0,2.0,0,False,False,1410
3093,75,male,18,20,yoked,0,women,13,0,7.0,-7.0,-1.0,0,True,False,2030
3094,75,male,18,20,yoked,0,women,14,3,3.0,3.0,2.0,0,False,False,1208
3095,75,male,18,20,yoked,0,women,15,7,4.0,4.0,1.0,0,True,True,2333
3096,75,male,18,20,yoked,0,women,16,5,2.0,-2.0,-2.0,1,False,False,1151
3097,75,male,18,20,yoked,0,women,17,2,3.0,-3.0,-2.0,0,False,False,1893
3098,75,male,18,20,yoked,0,women,18,1,1.0,-1.0,-1.0,1,True,False,1479
3099,75,male,18,20,yoked,0,women,19,2,1.0,1.0,1.0,1,True,True,2940
3100,75,male,18,20,yoked,0,women,20,1,1.0,-1.0,-1.0,1,True,False,1061
3101,75,male,18,20,yoked,0,women,21,7,6.0,6.0,1.0,0,True,True,1534
3102,75,male,18,20,yoked,0,women,22,5,2.0,-2.0,-2.0,1,False,False,1523
3103,75,male,18,20,yoked,0,women,23,7,2.0,2.0,2.0,1,False,False,5033
3104,75,male,18,20,yoked,0,women,24,6,1.0,-1.0,-1.0,1,True,False,1299
3105,75,male,18,20,yoked,0,women,25,4,2.0,-2.0,-2.0,1,False,False,1365
3106,75,male,18,20,yoked,0,women,26,2,2.0,-2.0,-2.0,1,False,False,1434
3107,75,male,18,20,yoked,0,women,27,5,3.0,3.0,2.0,0,False,False,1152
3108,75,male,18,20,yoked,0,women,28,2,3.0,-3.0,2.0,0,False,False,713
3109,75,male,18,20,yoked,0,women,29,4,2.0,2.0,2.0,1,False,False,1333
3110,75,male,18,20,yoked,0,women,30,2,2.0,-2.0,-2.0,1,False,False,1433
3111,75,male,18,20,yoked,0,women,31,5,3.0,3.0,2.0,0,False,False,1029
3112,75,male,18,20,yoked,0,women,32,4,1.0,-1.0,-1.0,1,True,False,1613
3113,75,male,18,20,yoked,0,women,33,2,2.0,-2.0,-2.0,1,False,False,1860
3114,75,male,18,20,yoked,0,women,34,5,3.0,3.0,-1.0,0,True,False,1883
3115,75,male,18,20,yoked,0,women,35,0,5.0,-5.0,1.0,0,True,True,3571
3116,75,male,18,20,yoked,0,women,36,2,2.0,2.0,2.0,1,False,False,1736
3117,75,male,18,20,yoked,0,women,37,3,1.0,1.0,1.0,1,True,True,1253
3118,75,male,18,20,yoked,0,women,38,7,4.0,4.0,2.0,0,False,False,1367
3119,75,male,18,20,yoked,0,women,39,5,2.0,-2.0,-2.0,1,False,False,1815
3120,75,male,18,20,yoked,0,women,40,1,4.0,-4.0,2.0,0,False,False,1174
3121,75,male,18,20,yoked,0,women,41,6,5.0,5.0,1.0,0,True,True,691
3122,75,male,18,20,yoked,0,women,42,5,1.0,-1.0,-1.0,1,True,False,1332
3123,75,male,18,20,yoked,0,women,43,1,4.0,-4.0,1.0,0,True,True,1635
3124,75,male,18,20,yoked,0,women,44,0,1.0,-1.0,-1.0,1,True,False,1568
3125,75,male,18,20,yoked,0,women,45,1,1.0,1.0,1.0,1,True,True,1545
3126,75,male,18,20,yoked,0,women,46,5,4.0,4.0,-1.0,0,True,False,1029
3127,75,male,18,20,yoked,0,women,47,3,2.0,-2.0,-2.0,1,False,False,748
3128,75,male,18,20,yoked,0,women,48,7,4.0,4.0,-2.0,0,False,False,2097
3129,75,male,18,20,yoked,0,women,49,6,1.0,-1.0,-1.0,1,True,False,2098
3130,75,male,18,20,yoked,0,women,50,4,2.0,-2.0,-2.0,1,False,False,3110
3131,75,male,18,20,yoked,0,women,51,6,2.0,2.0,2.0,1,False,False,1657
3132,75,male,18,20,yoked,0,women,52,0,6.0,-6.0,1.0,0,True,True,1005
3133,75,male,18,20,yoked,0,women,53,1,1.0,1.0,1.0,1,True,True,2468
3134,75,male,18,20,yoked,0,women,54,7,6.0,6.0,1.0,0,True,True,2434
3135,75,male,18,20,yoked,0,women,55,1,6.0,-6.0,-1.0,0,True,False,1477
3136,77,male,19,17,active,0,women,0,2,,,,0,,,3486
3137,77,male,19,17,active,0,women,1,0,2.0,-2.0,-2.0,1,False,False,3209
3138,77,male,19,17,active,0,women,2,1,1.0,1.0,1.0,1,True,True,10443
3139,77,male,19,17,active,0,women,3,2,1.0,1.0,1.0,1,True,True,1285
3140,77,male,19,17,active,0,women,4,0,2.0,-2.0,-2.0,1,False,False,1374
